154.159->155.159,11,2,2013-01-03T08:30:00.000Z
154.159->156.159,11,3,2013-01-03T08:30:00.000Z
154.160->156.159,10,4,2013-01-03T08:30:00.000Z
156.161->157.159,10,5,2013-01-03T08:30:00.000Z
154.160->155.159,9,6,2013-01-03T08:30:00.000Z
158.157->156.159,9,7,2013-01-03T08:30:00.000Z
159.156->157.159,8,8,2013-01-03T08:30:00.000Z
159.157->157.159,8,9,2013-01-03T08:30:00.000Z
161.155->156.159,8,10,2013-01-03T08:30:00.000Z
156.160->157.158,16,1,2013-01-03T09:00:00.000Z
154.159->156.159,12,2,2013-01-03T09:00:00.000Z
158.156->157.158,12,3,2013-01-03T09:00:00.000Z
158.158->157.159,11,4,2013-01-03T09:00:00.000Z
156.160->155.162,10,5,2013-01-03T09:00:00.000Z
155.157->157.158,10,6,2013-01-03T09:00:00.000Z
158.157->157.158,10,7,2013-01-03T09:00:00.000Z
153.161->156.161,9,8,2013-01-03T09:00:00.000Z
153.161->154.163,9,9,2013-01-03T09:00:00.000Z
156.160->156.159,9,10,2013-01-03T09:00:00.000Z
156.160->157.158,29,1,2013-01-03T09:30:00.000Z
156.160->157.159,19,2,2013-01-03T09:30:00.000Z
159.155->157.158,14,3,2013-01-03T09:30:00.000Z
156.160->155.161,13,4,2013-01-03T09:30:00.000Z
156.160->156.158,13,5,2013-01-03T09:30:00.000Z
153.161->154.163,13,6,2013-01-03T09:30:00.000Z
154.160->155.159,12,7,2013-01-03T09:30:00.000Z
154.161->154.163,11,8,2013-01-03T09:30:00.000Z
160.157->157.159,11,9,2013-01-03T09:30:00.000Z
156.162->157.160,11,10,2013-01-03T09:30:00.000Z
156.160->157.158,16,1,2013-01-03T10:00:00.000Z
156.161->155.163,15,2,2013-01-03T10:00:00.000Z
156.160->155.162,15,3,2013-01-03T10:00:00.000Z
154.160->155.159,12,4,2013-01-03T10:00:00.000Z
155.163->156.161,11,5,2013-01-03T10:00:00.000Z
155.162->154.163,11,6,2013-01-03T10:00:00.000Z
158.157->156.160,10,7,2013-01-03T10:00:00.000Z
155.162->156.160,10,8,2013-01-03T10:00:00.000Z
159.154->156.159,10,9,2013-01-03T10:00:00.000Z
157.158->154.163,9,10,2013-01-03T10:00:00.000Z
156.160->157.158,12,1,2013-01-03T10:30:00.000Z
156.160->154.163,12,2,2013-01-03T10:30:00.000Z
159.156->157.158,11,3,2013-01-03T10:30:00.000Z
154.161->155.160,10,4,2013-01-03T10:30:00.000Z
154.161->154.163,9,5,2013-01-03T10:30:00.000Z
156.160->155.158,9,6,2013-01-03T10:30:00.000Z
156.160->156.159,8,7,2013-01-03T10:30:00.000Z
159.155->157.158,8,8,2013-01-03T10:30:00.000Z
156.160->155.162,8,9,2013-01-03T10:30:00.000Z
156.160->156.158,7,10,2013-01-03T10:30:00.000Z
157.158->156.159,8,1,2013-01-03T11:00:00.000Z
157.158->157.158,8,2,2013-01-03T11:00:00.000Z
154.161->155.159,8,3,2013-01-03T11:00:00.000Z
156.160->157.158,8,4,2013-01-03T11:00:00.000Z
161.154->157.158,7,5,2013-01-03T11:00:00.000Z
156.161->157.159,7,6,2013-01-03T11:00:00.000Z
154.159->156.159,7,7,2013-01-03T11:00:00.000Z
155.157->157.158,7,8,2013-01-03T11:00:00.000Z
157.158->156.160,7,9,2013-01-03T11:00:00.000Z
158.156->157.159,7,10,2013-01-03T11:00:00.000Z
154.161->155.159,12,1,2013-01-03T11:30:00.000Z
159.155->157.158,12,2,2013-01-03T11:30:00.000Z
158.157->157.158,11,3,2013-01-03T11:30:00.000Z
158.156->157.158,11,4,2013-01-03T11:30:00.000Z
156.160->157.158,9,5,2013-01-03T11:30:00.000Z
157.158->158.156,9,6,2013-01-03T11:30:00.000Z
154.161->156.158,8,7,2013-01-03T11:30:00.000Z
154.161->154.159,7,8,2013-01-03T11:30:00.000Z
153.161->155.159,7,9,2013-01-03T11:30:00.000Z
153.161->157.159,7,10,2013-01-03T11:30:00.000Z
157.158->157.158,13,1,2013-01-03T12:00:00.000Z
155.157->157.158,9,2,2013-01-03T12:00:00.000Z
155.159->156.158,9,3,2013-01-03T12:00:00.000Z
154.159->150.170,8,4,2013-01-03T12:00:00.000Z
155.161->156.160,8,5,2013-01-03T12:00:00.000Z
156.160->157.158,8,6,2013-01-03T12:00:00.000Z
156.159->157.158,8,7,2013-01-03T12:00:00.000Z
157.158->157.159,8,8,2013-01-03T12:00:00.000Z
156.160->156.159,8,9,2013-01-03T12:00:00.000Z
157.158->156.159,8,10,2013-01-03T12:00:00.000Z
156.159->157.158,16,1,2013-01-03T12:30:00.000Z
156.160->157.158,12,2,2013-01-03T12:30:00.000Z
156.160->156.159,10,3,2013-01-03T12:30:00.000Z
159.154->157.158,10,4,2013-01-03T12:30:00.000Z
157.158->156.159,9,5,2013-01-03T12:30:00.000Z
156.160->156.158,9,6,2013-01-03T12:30:00.000Z
157.159->157.158,9,7,2013-01-03T12:30:00.000Z
154.161->156.161,8,8,2013-01-03T12:30:00.000Z
155.162->156.160,8,9,2013-01-03T12:30:00.000Z
155.158->154.161,8,10,2013-01-03T12:30:00.000Z
155.160->156.158,13,1,2013-01-03T13:00:00.000Z
156.160->156.158,11,2,2013-01-03T13:00:00.000Z
156.160->157.158,11,3,2013-01-03T13:00:00.000Z
157.158->156.159,11,4,2013-01-03T13:00:00.000Z
156.159->155.161,10,5,2013-01-03T13:00:00.000Z
154.161->155.158,10,6,2013-01-03T13:00:00.000Z
157.158->158.156,9,7,2013-01-03T13:00:00.000Z
158.156->157.158,9,8,2013-01-03T13:00:00.000Z
154.161->155.159,8,9,2013-01-03T13:00:00.000Z
156.158->154.160,8,10,2013-01-03T13:00:00.000Z
157.158->159.154,11,1,2013-01-03T13:30:00.000Z
157.158->158.156,10,2,2013-01-03T13:30:00.000Z
157.158->156.159,10,3,2013-01-03T13:30:00.000Z
158.158->159.156,8,4,2013-01-03T13:30:00.000Z
154.161->156.158,8,5,2013-01-03T13:30:00.000Z
154.159->156.158,8,6,2013-01-03T13:30:00.000Z
155.161->157.158,8,7,2013-01-03T13:30:00.000Z
157.158->156.160,8,8,2013-01-03T13:30:00.000Z
154.161->155.159,8,9,2013-01-03T13:30:00.000Z
156.158->154.161,7,10,2013-01-03T13:30:00.000Z
154.161->155.159,16,1,2013-01-03T14:00:00.000Z
156.160->156.159,10,2,2013-01-03T14:00:00.000Z
157.158->158.156,9,3,2013-01-03T14:00:00.000Z
156.158->156.160,9,4,2013-01-03T14:00:00.000Z
156.160->157.158,9,5,2013-01-03T14:00:00.000Z
157.158->156.161,9,6,2013-01-03T14:00:00.000Z
163.159->163.159,8,7,2013-01-03T14:00:00.000Z
154.160->155.159,8,8,2013-01-03T14:00:00.000Z
156.158->155.160,8,9,2013-01-03T14:00:00.000Z
159.155->157.158,8,10,2013-01-03T14:00:00.000Z
156.160->157.158,13,1,2013-01-03T14:30:00.000Z
156.159->156.160,10,2,2013-01-03T14:30:00.000Z
156.158->155.161,10,3,2013-01-03T14:30:00.000Z
156.159->157.158,9,4,2013-01-03T14:30:00.000Z
154.162->155.161,9,5,2013-01-03T14:30:00.000Z
155.159->154.161,9,6,2013-01-03T14:30:00.000Z
154.161->155.159,9,7,2013-01-03T14:30:00.000Z
156.159->154.161,8,8,2013-01-03T14:30:00.000Z
159.154->158.157,8,9,2013-01-03T14:30:00.000Z
155.158->154.160,8,10,2013-01-03T14:30:00.000Z
157.158->155.160,9,1,2013-01-03T15:00:00.000Z
156.159->154.160,8,2,2013-01-03T15:00:00.000Z
156.158->154.161,8,3,2013-01-03T15:00:00.000Z
156.158->156.158,8,4,2013-01-03T15:00:00.000Z
159.154->157.158,8,5,2013-01-03T15:00:00.000Z
154.162->155.159,8,6,2013-01-03T15:00:00.000Z
155.161->154.163,8,7,2013-01-03T15:00:00.000Z
157.158->156.160,8,8,2013-01-03T15:00:00.000Z
159.154->156.159,7,9,2013-01-03T15:00:00.000Z
155.161->157.158,7,10,2013-01-03T15:00:00.000Z
157.158->156.159,12,1,2013-01-03T15:30:00.000Z
156.159->154.161,10,2,2013-01-03T15:30:00.000Z
157.158->159.154,10,3,2013-01-03T15:30:00.000Z
157.159->156.161,9,4,2013-01-03T15:30:00.000Z
156.159->157.158,9,5,2013-01-03T15:30:00.000Z
156.160->157.158,9,6,2013-01-03T15:30:00.000Z
154.161->156.159,9,7,2013-01-03T15:30:00.000Z
154.161->156.158,9,8,2013-01-03T15:30:00.000Z
155.161->157.158,8,9,2013-01-03T15:30:00.000Z
158.156->157.158,8,10,2013-01-03T15:30:00.000Z
156.159->156.160,9,1,2013-01-03T16:00:00.000Z
156.159->154.161,9,2,2013-01-03T16:00:00.000Z
155.159->155.159,8,3,2013-01-03T16:00:00.000Z
154.161->155.159,8,4,2013-01-03T16:00:00.000Z
154.161->154.159,8,5,2013-01-03T16:00:00.000Z
155.158->154.161,8,6,2013-01-03T16:00:00.000Z
155.164->154.161,8,7,2013-01-03T16:00:00.000Z
155.159->154.161,8,8,2013-01-03T16:00:00.000Z
156.161->154.161,7,9,2013-01-03T16:00:00.000Z
156.160->156.158,7,10,2013-01-03T16:00:00.000Z
157.158->156.160,11,1,2013-01-03T16:30:00.000Z
156.158->155.161,11,2,2013-01-03T16:30:00.000Z
159.155->157.158,9,3,2013-01-03T16:30:00.000Z
155.158->154.161,9,4,2013-01-03T16:30:00.000Z
157.158->159.155,8,5,2013-01-03T16:30:00.000Z
154.161->156.158,8,6,2013-01-03T16:30:00.000Z
156.160->154.161,7,7,2013-01-03T16:30:00.000Z
154.159->154.161,7,8,2013-01-03T16:30:00.000Z
157.158->158.156,7,9,2013-01-03T16:30:00.000Z
154.163->154.161,6,10,2013-01-03T16:30:00.000Z
154.161->155.159,11,1,2013-01-03T17:00:00.000Z
154.161->156.160,10,2,2013-01-03T17:00:00.000Z
157.158->156.160,9,3,2013-01-03T17:00:00.000Z
159.154->159.155,8,4,2013-01-03T17:00:00.000Z
157.160->154.161,7,5,2013-01-03T17:00:00.000Z
156.160->154.161,7,6,2013-01-03T17:00:00.000Z
156.159->154.159,7,7,2013-01-03T17:00:00.000Z
153.166->156.161,6,8,2013-01-03T17:00:00.000Z
153.166->152.167,6,9,2013-01-03T17:00:00.000Z
158.158->159.155,6,10,2013-01-03T17:00:00.000Z
154.163->156.161,15,1,2013-01-03T17:30:00.000Z
157.158->156.160,11,2,2013-01-03T17:30:00.000Z
155.163->156.161,10,3,2013-01-03T17:30:00.000Z
154.161->156.158,8,4,2013-01-03T17:30:00.000Z
158.158->159.155,8,5,2013-01-03T17:30:00.000Z
154.164->154.162,8,6,2013-01-03T17:30:00.000Z
155.159->154.161,7,7,2013-01-03T17:30:00.000Z
156.160->154.161,7,8,2013-01-03T17:30:00.000Z
154.161->154.159,7,9,2013-01-03T17:30:00.000Z
154.161->155.160,7,10,2013-01-03T17:30:00.000Z
157.158->158.156,11,1,2013-01-03T18:00:00.000Z
157.158->156.160,9,2,2013-01-03T18:00:00.000Z
154.161->156.160,9,3,2013-01-03T18:00:00.000Z
157.158->155.156,9,4,2013-01-03T18:00:00.000Z
157.159->159.155,8,5,2013-01-03T18:00:00.000Z
158.158->159.157,8,6,2013-01-03T18:00:00.000Z
157.158->155.161,8,7,2013-01-03T18:00:00.000Z
154.163->156.161,8,8,2013-01-03T18:00:00.000Z
157.158->158.157,8,9,2013-01-03T18:00:00.000Z
156.161->154.161,8,10,2013-01-03T18:00:00.000Z
156.160->154.161,17,1,2013-01-03T18:30:00.000Z
154.163->156.161,14,2,2013-01-03T18:30:00.000Z
155.158->154.159,12,3,2013-01-03T18:30:00.000Z
153.163->154.161,11,4,2013-01-03T18:30:00.000Z
157.159->156.160,11,5,2013-01-03T18:30:00.000Z
155.158->156.159,10,6,2013-01-03T18:30:00.000Z
157.158->156.160,10,7,2013-01-03T18:30:00.000Z
154.163->154.161,10,8,2013-01-03T18:30:00.000Z
163.159->163.159,9,9,2013-01-03T18:30:00.000Z
153.161->154.159,9,10,2013-01-03T18:30:00.000Z
154.161->155.159,15,1,2013-01-03T19:00:00.000Z
153.161->154.159,13,2,2013-01-03T19:00:00.000Z
156.160->154.161,13,3,2013-01-03T19:00:00.000Z
158.158->159.156,13,4,2013-01-03T19:00:00.000Z
155.158->156.160,12,5,2013-01-03T19:00:00.000Z
154.159->154.161,11,6,2013-01-03T19:00:00.000Z
155.158->154.161,10,7,2013-01-03T19:00:00.000Z
156.161->154.161,10,8,2013-01-03T19:00:00.000Z
157.158->154.161,9,9,2013-01-03T19:00:00.000Z
157.160->154.161,9,10,2013-01-03T19:00:00.000Z
156.160->154.161,16,1,2013-01-03T19:30:00.000Z
156.158->155.159,13,2,2013-01-03T19:30:00.000Z
155.158->154.161,12,3,2013-01-03T19:30:00.000Z
154.163->154.161,12,4,2013-01-03T19:30:00.000Z
155.159->154.161,11,5,2013-01-03T19:30:00.000Z
155.154->155.156,11,6,2013-01-03T19:30:00.000Z
157.160->154.161,11,7,2013-01-03T19:30:00.000Z
156.158->155.156,10,8,2013-01-03T19:30:00.000Z
155.157->154.161,10,9,2013-01-03T19:30:00.000Z
154.159->154.161,10,10,2013-01-03T19:30:00.000Z
156.158->154.159,14,1,2013-01-03T20:00:00.000Z
155.158->155.159,13,2,2013-01-03T20:00:00.000Z
155.159->154.161,11,3,2013-01-03T20:00:00.000Z
157.158->158.159,11,4,2013-01-03T20:00:00.000Z
156.161->154.161,11,5,2013-01-03T20:00:00.000Z
156.158->155.159,11,6,2013-01-03T20:00:00.000Z
155.158->154.159,10,7,2013-01-03T20:00:00.000Z
154.163->156.161,10,8,2013-01-03T20:00:00.000Z
155.158->155.158,10,9,2013-01-03T20:00:00.000Z
157.160->156.162,10,10,2013-01-03T20:00:00.000Z
156.158->154.161,14,1,2013-01-03T20:30:00.000Z
157.158->155.157,12,2,2013-01-03T20:30:00.000Z
156.160->154.161,10,3,2013-01-03T20:30:00.000Z
156.160->156.162,10,4,2013-01-03T20:30:00.000Z
156.159->154.161,10,5,2013-01-03T20:30:00.000Z
154.161->155.159,9,6,2013-01-03T20:30:00.000Z
155.159->154.161,9,7,2013-01-03T20:30:00.000Z
155.160->154.161,9,8,2013-01-03T20:30:00.000Z
160.153->159.155,8,9,2013-01-03T20:30:00.000Z
155.158->154.160,8,10,2013-01-03T20:30:00.000Z
156.161->154.161,9,1,2013-01-03T21:00:00.000Z
157.159->154.161,9,2,2013-01-03T21:00:00.000Z
163.159->163.159,9,3,2013-01-03T21:00:00.000Z
157.158->156.160,8,4,2013-01-03T21:00:00.000Z
156.158->154.161,8,5,2013-01-03T21:00:00.000Z
155.160->152.164,7,6,2013-01-03T21:00:00.000Z
156.159->156.161,7,7,2013-01-03T21:00:00.000Z
155.159->156.158,7,8,2013-01-03T21:00:00.000Z
155.158->156.160,7,9,2013-01-03T21:00:00.000Z
157.158->154.161,6,10,2013-01-03T21:00:00.000Z
152.159->154.159,9,1,2013-01-03T21:30:00.000Z
157.160->156.162,8,2,2013-01-03T21:30:00.000Z
156.160->154.163,8,3,2013-01-03T21:30:00.000Z
154.159->154.161,8,4,2013-01-03T21:30:00.000Z
156.160->154.161,8,5,2013-01-03T21:30:00.000Z
155.159->154.161,7,6,2013-01-03T21:30:00.000Z
157.159->154.161,6,7,2013-01-03T21:30:00.000Z
154.162->152.164,6,8,2013-01-03T21:30:00.000Z
154.165->154.161,6,9,2013-01-03T21:30:00.000Z
155.159->156.160,6,10,2013-01-03T21:30:00.000Z
154.161->154.159,12,1,2013-01-03T22:00:00.000Z
155.156->155.158,12,2,2013-01-03T22:00:00.000Z
155.156->159.154,11,3,2013-01-03T22:00:00.000Z
157.160->154.161,9,4,2013-01-03T22:00:00.000Z
155.159->154.161,9,5,2013-01-03T22:00:00.000Z
154.161->156.160,9,6,2013-01-03T22:00:00.000Z
155.158->154.161,8,7,2013-01-03T22:00:00.000Z
155.156->155.157,8,8,2013-01-03T22:00:00.000Z
154.161->156.158,7,9,2013-01-03T22:00:00.000Z
154.161->155.160,7,10,2013-01-03T22:00:00.000Z
154.161->156.160,14,1,2013-01-03T22:30:00.000Z
155.159->154.161,12,2,2013-01-03T22:30:00.000Z
156.159->154.161,11,3,2013-01-03T22:30:00.000Z
154.159->156.160,8,4,2013-01-03T22:30:00.000Z
154.161->156.158,8,5,2013-01-03T22:30:00.000Z
154.159->155.158,8,6,2013-01-03T22:30:00.000Z
154.161->155.158,8,7,2013-01-03T22:30:00.000Z
154.161->155.159,7,8,2013-01-03T22:30:00.000Z
154.164->155.161,7,9,2013-01-03T22:30:00.000Z
153.161->154.159,7,10,2013-01-03T22:30:00.000Z
154.159->154.161,14,1,2013-01-03T23:00:00.000Z
154.159->157.159,11,2,2013-01-03T23:00:00.000Z
155.158->154.161,9,3,2013-01-03T23:00:00.000Z
155.159->156.160,8,4,2013-01-03T23:00:00.000Z
157.160->160.155,7,5,2013-01-03T23:00:00.000Z
154.159->156.158,7,6,2013-01-03T23:00:00.000Z
155.156->154.158,7,7,2013-01-03T23:00:00.000Z
156.160->156.162,7,8,2013-01-03T23:00:00.000Z
155.159->157.159,7,9,2013-01-03T23:00:00.000Z
154.159->156.160,7,10,2013-01-03T23:00:00.000Z
154.159->157.159,9,1,2013-01-03T23:30:00.000Z
154.159->156.160,8,2,2013-01-03T23:30:00.000Z
154.159->156.159,7,3,2013-01-03T23:30:00.000Z
155.159->157.159,6,4,2013-01-03T23:30:00.000Z
154.165->156.162,5,5,2013-01-03T23:30:00.000Z
154.161->154.159,5,6,2013-01-03T23:30:00.000Z
154.161->154.161,5,7,2013-01-03T23:30:00.000Z
154.159->155.158,5,8,2013-01-03T23:30:00.000Z
154.165->153.163,5,9,2013-01-03T23:30:00.000Z
155.160->155.160,5,10,2013-01-03T23:30:00.000Z
155.159->154.161,7,1,2013-01-04T00:00:00.000Z
154.159->156.158,7,2,2013-01-04T00:00:00.000Z
154.159->154.161,7,3,2013-01-04T00:00:00.000Z
154.164->157.159,6,4,2013-01-04T00:00:00.000Z
153.161->156.160,6,5,2013-01-04T00:00:00.000Z
154.165->155.163,6,6,2013-01-04T00:00:00.000Z
153.161->154.159,6,7,2013-01-04T00:00:00.000Z
154.159->155.161,5,8,2013-01-04T00:00:00.000Z
155.166->154.168,5,9,2013-01-04T00:00:00.000Z
156.159->154.161,5,10,2013-01-04T00:00:00.000Z
154.158->153.159,5,1,2013-01-04T00:30:00.000Z
154.165->156.161,5,2,2013-01-04T00:30:00.000Z
153.167->151.163,5,3,2013-01-04T00:30:00.000Z
154.159->153.162,5,4,2013-01-04T00:30:00.000Z
151.163->152.164,4,5,2013-01-04T00:30:00.000Z
155.159->156.160,4,6,2013-01-04T00:30:00.000Z
154.159->156.161,4,7,2013-01-04T00:30:00.000Z
153.163->155.166,4,8,2013-01-04T00:30:00.000Z
153.163->154.161,4,9,2013-01-04T00:30:00.000Z
157.158->160.156,4,10,2013-01-04T00:30:00.000Z
151.163->154.159,6,1,2013-01-04T01:00:00.000Z
151.163->154.161,5,2,2013-01-04T01:00:00.000Z
154.165->155.163,5,3,2013-01-04T01:00:00.000Z
154.167->155.166,5,4,2013-01-04T01:00:00.000Z
154.159->156.160,4,5,2013-01-04T01:00:00.000Z
154.163->153.164,4,6,2013-01-04T01:00:00.000Z
155.162->151.163,4,7,2013-01-04T01:00:00.000Z
151.163->154.158,4,8,2013-01-04T01:00:00.000Z
154.165->156.162,4,9,2013-01-04T01:00:00.000Z
154.167->155.165,4,10,2013-01-04T01:00:00.000Z
155.158->154.160,5,1,2013-01-04T01:30:00.000Z
154.168->151.163,4,2,2013-01-04T01:30:00.000Z
152.166->152.166,4,3,2013-01-04T01:30:00.000Z
156.160->154.161,4,4,2013-01-04T01:30:00.000Z
153.167->151.163,4,5,2013-01-04T01:30:00.000Z
155.162->154.161,4,6,2013-01-04T01:30:00.000Z
154.167->154.167,4,7,2013-01-04T01:30:00.000Z
152.165->151.163,3,8,2013-01-04T01:30:00.000Z
151.171->154.161,3,9,2013-01-04T01:30:00.000Z
154.164->154.159,3,10,2013-01-04T01:30:00.000Z
151.163->151.163,6,1,2013-01-04T02:00:00.000Z
153.167->151.163,5,2,2013-01-04T02:00:00.000Z
153.167->154.167,4,3,2013-01-04T02:00:00.000Z
153.167->155.167,4,4,2013-01-04T02:00:00.000Z
151.163->154.157,3,5,2013-01-04T02:00:00.000Z
154.159->156.160,3,6,2013-01-04T02:00:00.000Z
160.167->160.165,3,7,2013-01-04T02:00:00.000Z
160.154->160.156,3,8,2013-01-04T02:00:00.000Z
154.159->153.159,3,9,2013-01-04T02:00:00.000Z
156.162->160.154,3,10,2013-01-04T02:00:00.000Z
151.163->151.163,5,1,2013-01-04T02:30:00.000Z
160.149->160.149,4,2,2013-01-04T02:30:00.000Z
153.166->152.166,3,3,2013-01-04T02:30:00.000Z
151.168->151.168,3,4,2013-01-04T02:30:00.000Z
163.150->163.150,3,5,2013-01-04T02:30:00.000Z
155.159->153.159,3,6,2013-01-04T02:30:00.000Z
154.165->154.159,3,7,2013-01-04T02:30:00.000Z
157.158->155.158,3,8,2013-01-04T02:30:00.000Z
151.163->154.157,3,9,2013-01-04T02:30:00.000Z
153.167->155.163,3,10,2013-01-04T02:30:00.000Z
151.163->151.163,4,1,2013-01-04T03:00:00.000Z
154.167->154.167,4,2,2013-01-04T03:00:00.000Z
153.161->154.159,3,3,2013-01-04T03:00:00.000Z
154.159->155.157,3,4,2013-01-04T03:00:00.000Z
159.168->159.169,3,5,2013-01-04T03:00:00.000Z
154.163->151.163,3,6,2013-01-04T03:00:00.000Z
151.163->153.159,3,7,2013-01-04T03:00:00.000Z
152.165->155.158,3,8,2013-01-04T03:00:00.000Z
151.163->154.162,3,9,2013-01-04T03:00:00.000Z
151.163->151.162,3,10,2013-01-04T03:00:00.000Z
151.163->155.158,4,1,2013-01-04T03:30:00.000Z
153.167->152.166,4,2,2013-01-04T03:30:00.000Z
151.163->153.162,4,3,2013-01-04T03:30:00.000Z
153.167->151.162,3,4,2013-01-04T03:30:00.000Z
153.159->151.163,3,5,2013-01-04T03:30:00.000Z
157.158->159.157,2,6,2013-01-04T03:30:00.000Z
153.159->160.147,2,7,2013-01-04T03:30:00.000Z
152.163->152.166,2,8,2013-01-04T03:30:00.000Z
154.160->155.160,2,9,2013-01-04T03:30:00.000Z
151.163->156.158,2,10,2013-01-04T03:30:00.000Z
154.158->157.150,2,1,2013-01-04T04:00:00.000Z
156.162->156.162,2,2,2013-01-04T04:00:00.000Z
151.162->151.163,2,3,2013-01-04T04:00:00.000Z
151.162->152.160,2,4,2013-01-04T04:00:00.000Z
154.166->152.163,2,5,2013-01-04T04:00:00.000Z
154.166->154.161,2,6,2013-01-04T04:00:00.000Z
153.167->155.181,2,7,2013-01-04T04:00:00.000Z
151.162->154.157,2,8,2013-01-04T04:00:00.000Z
151.163->155.165,2,9,2013-01-04T04:00:00.000Z
153.167->152.166,2,10,2013-01-04T04:00:00.000Z
154.167->153.169,3,1,2013-01-04T04:30:00.000Z
154.166->155.162,3,2,2013-01-04T04:30:00.000Z
153.163->155.163,2,3,2013-01-04T04:30:00.000Z
156.162->167.162,2,4,2013-01-04T04:30:00.000Z
154.165->150.171,2,5,2013-01-04T04:30:00.000Z
153.167->153.167,2,6,2013-01-04T04:30:00.000Z
151.163->153.164,2,7,2013-01-04T04:30:00.000Z
155.158->153.162,2,8,2013-01-04T04:30:00.000Z
151.162->156.158,2,9,2013-01-04T04:30:00.000Z
151.162->154.165,2,10,2013-01-04T04:30:00.000Z
154.165->154.161,3,1,2013-01-04T05:00:00.000Z
155.164->154.166,2,2,2013-01-04T05:00:00.000Z
160.156->161.155,2,3,2013-01-04T05:00:00.000Z
155.161->122.175,2,4,2013-01-04T05:00:00.000Z
152.163->155.158,2,5,2013-01-04T05:00:00.000Z
162.161->162.161,2,6,2013-01-04T05:00:00.000Z
154.165->153.160,2,7,2013-01-04T05:00:00.000Z
153.159->153.159,2,8,2013-01-04T05:00:00.000Z
151.163->153.166,2,9,2013-01-04T05:00:00.000Z
160.156->155.158,2,10,2013-01-04T05:00:00.000Z
156.154->156.154,3,1,2013-01-04T05:30:00.000Z
153.159->154.161,3,2,2013-01-04T05:30:00.000Z
154.159->155.159,3,3,2013-01-04T05:30:00.000Z
157.161->173.155,2,4,2013-01-04T05:30:00.000Z
155.157->155.155,2,5,2013-01-04T05:30:00.000Z
149.169->174.156,2,6,2013-01-04T05:30:00.000Z
155.162->155.161,2,7,2013-01-04T05:30:00.000Z
156.161->174.156,2,8,2013-01-04T05:30:00.000Z
154.158->144.153,2,9,2013-01-04T05:30:00.000Z
154.159->173.155,2,10,2013-01-04T05:30:00.000Z
154.160->156.159,6,1,2013-01-04T06:00:00.000Z
154.160->155.159,5,2,2013-01-04T06:00:00.000Z
154.159->156.160,4,3,2013-01-04T06:00:00.000Z
156.160->155.158,3,4,2013-01-04T06:00:00.000Z
156.160->155.159,3,5,2013-01-04T06:00:00.000Z
155.155->155.158,3,6,2013-01-04T06:00:00.000Z
154.160->155.158,3,7,2013-01-04T06:00:00.000Z
158.158->157.159,3,8,2013-01-04T06:00:00.000Z
153.159->156.160,3,9,2013-01-04T06:00:00.000Z
155.159->155.159,3,10,2013-01-04T06:00:00.000Z
153.161->156.159,6,1,2013-01-04T06:30:00.000Z
154.160->156.160,6,2,2013-01-04T06:30:00.000Z
154.159->156.159,6,3,2013-01-04T06:30:00.000Z
154.160->156.159,5,4,2013-01-04T06:30:00.000Z
154.160->155.159,5,5,2013-01-04T06:30:00.000Z
154.161->155.160,5,6,2013-01-04T06:30:00.000Z
153.161->154.159,5,7,2013-01-04T06:30:00.000Z
153.161->155.159,5,8,2013-01-04T06:30:00.000Z
154.161->155.159,4,9,2013-01-04T06:30:00.000Z
154.160->155.158,4,10,2013-01-04T06:30:00.000Z
153.161->155.159,10,1,2013-01-04T07:00:00.000Z
156.160->155.159,10,2,2013-01-04T07:00:00.000Z
154.160->155.158,10,3,2013-01-04T07:00:00.000Z
154.159->156.159,8,4,2013-01-04T07:00:00.000Z
154.159->155.158,7,5,2013-01-04T07:00:00.000Z
153.161->156.159,7,6,2013-01-04T07:00:00.000Z
154.160->155.160,7,7,2013-01-04T07:00:00.000Z
154.160->155.159,7,8,2013-01-04T07:00:00.000Z
153.161->156.160,6,9,2013-01-04T07:00:00.000Z
161.156->160.157,6,10,2013-01-04T07:00:00.000Z
154.159->155.159,14,1,2013-01-04T07:30:00.000Z
154.159->155.158,12,2,2013-01-04T07:30:00.000Z
153.161->155.159,9,3,2013-01-04T07:30:00.000Z
153.163->155.159,8,4,2013-01-04T07:30:00.000Z
153.161->155.158,8,5,2013-01-04T07:30:00.000Z
153.161->155.160,8,6,2013-01-04T07:30:00.000Z
154.161->155.160,7,7,2013-01-04T07:30:00.000Z
160.154->157.158,7,8,2013-01-04T07:30:00.000Z
153.161->156.159,7,9,2013-01-04T07:30:00.000Z
156.160->155.159,7,10,2013-01-04T07:30:00.000Z
159.155->157.159,11,1,2013-01-04T08:00:00.000Z
154.159->155.159,10,2,2013-01-04T08:00:00.000Z
155.162->156.161,10,3,2013-01-04T08:00:00.000Z
160.155->157.158,10,4,2013-01-04T08:00:00.000Z
159.156->157.158,9,5,2013-01-04T08:00:00.000Z
158.157->157.158,8,6,2013-01-04T08:00:00.000Z
155.162->156.160,8,7,2013-01-04T08:00:00.000Z
156.160->154.160,8,8,2013-01-04T08:00:00.000Z
154.159->155.158,8,9,2013-01-04T08:00:00.000Z
154.159->156.159,7,10,2013-01-04T08:00:00.000Z
156.160->157.158,16,1,2013-01-04T08:30:00.000Z
159.156->157.159,11,2,2013-01-04T08:30:00.000Z
156.160->156.158,10,3,2013-01-04T08:30:00.000Z
